cls	gene	meta_long	meta_short	topidp_long	topidp_short
slim	PPARGC1B	0.8840435743331909		0.17248717948717948	
slim	CAMKV	0.05026785284280777		-0.00557142857142857	
slim	ELOVL2	0.689222514629364	0.0885000005364418	0.178975	-0.326
slim	UBE3A	0.6757625341415405	0.8909400105476379	0.030374999999999985	0.0758
slim	LY6H	0.9171524047851562		0.3080952380952381	
slim	SEPTIN4	0.9230157732963562		0.18399999999999997	
slim	CYB5B	0.4097818434238434	0.20768001675605774	0.020090909090909093	-0.1078
slim	CNBP	0.713200032711029		0.058142857142857156	
slim	STIL	0.9855666756629944		0.21194444444444446	
slim	MEF2D	0.9390000700950623		0.11857142857142852	
slim	ENSG00000282057	0.2167823612689972		-0.06358823529411765	
slim	PLK2	0.7844570875167847		0.4099285714285715	
slim	PTGES3	0.9078762531280518		0.11542857142857142	
slim	UPF1	0.10965453833341599		-0.12254545454545455	
slim	PAX6	0.051257140934467316		0.10957142857142854	
slim	CAMSAP1	0.24497272074222565		0.10027272727272725	
slim	IL17RD	0.8348371386528015	0.8113856911659241	-0.014942857142857128	0.2584285714285714
slim	HK1	0.09669473022222519	0.3077000081539154	0.04931578947368421	0.19488888888888886
slim	AGTPBP1	0.16564999520778656		0.0948	
slim	NDUFA5	0.2157866507768631		0.1152	
slim	USP10	0.9355428814888	0.8930333256721497	0.12171428571428573	0.15599999999999997
slim	SLC39A13	0.1201142892241478		0.21614285714285716	
slim	KAT5	0.8563939332962036		0.3211515151515152	
slim	ADGRG1	0.17739999294281006		0.28783333333333333	
slim	PDZD11	0.621399998664856		-0.006874999999999999	
slim	MKLN1	0.430110365152359	0.8171332478523254	0.10893103448275862	-0.15866666666666665
slim	IDH3B	0.20722141861915588	0.07908333092927933	0.17071428571428574	0.27891666666666665
slim	DCTN3	0.016349999234080315		0.07285714285714286	
slim	CARMIL1	0.999833345413208		0.4026666666666667	
slim	AMDHD2	0.2322133332490921		0.34356666666666663	
slim	CAST	0.9256181716918945		0.33777272727272734	
slim	DECR1	0.17885001003742218	0.4746636152267456	0.11208333333333331	0.1983636363636364
slim	SLA	0.9180764555931091		0.21794117647058825	
slim	SEC24B	0.979245662689209		0.3020285714285715	
slim	MYO5A	0.26028212904930115		0.06153571428571427	
slim	SCP2	0.020779168233275414		0.05333333333333334	
slim	UBE3A	0.7315450310707092		0.23359999999999997	
slim	ARMC10	0.9506857991218567		0.22265714285714286	
slim	MRPL35	0.9476888179779053		0.03444444444444445	
slim	MEST	0.3529777526855469		0.02755555555555555	
slim	PBXIP1	0.9309102892875671		0.1772413793103448	
slim	PPP1CA	0.5999000668525696	0.3705357015132904	0.31110526315789466	0.14485714285714282
slim	SGCE	0.6877221465110779		0.29644444444444445	
slim	XRCC4	0.9657054543495178		0.24491666666666667	
slim	NAP1L1	0.9607444405555725	0.7163400650024414	0.4116666666666667	0.0030000000000000213
slim	KIF3A	0.9489333629608154		0.226625	
slim	ZNF131	0.4073147177696228		0.054264705882352944	
slim	ANKRD12	0.9272913932800293		0.12834782608695655	
slim	NDUFA6	0.9325807094573975		0.08838461538461538	
slim	TMBIM6	0.19952161610126495		-0.002324324324324324	
slim	DVL1	0.9212538003921509	0.12030000239610672	0.2564615384615384	0.736
slim	ZRSR2	0.827013373374939	0.9705272912979126	-0.03133333333333333	0.3110909090909091
slim	DCAF6	0.998699963092804		0.21170000000000005	
slim	SHROOM1	0.2621600031852722		0.0134	
slim	GTF2I	0.972350001335144		0.35055000000000003	
slim	HM13	0.9725969433784485	0.9613000154495239	0.347030303030303	-0.397
slim	MSRB2	0.2119419276714325	0.17962858080863953	0.19241935483870967	-0.37957142857142856
slim	SLBP	0.9594718813896179		0.3115641025641026	
slim	TNPO3	0.12337058782577515		0.11394117647058823	
slim	DENND2D	0.5523785352706909	0.9535453915596008	-0.021357142857142845	0.13836363636363636
slim	PMS2P3	0.5507110357284546	0.3946249783039093	0.1967777777777778	0.15250000000000002
slim	SERAC1	0.12561000883579254		0.07960000000000002	
slim	HDAC2	0.2752233147621155		0.03613333333333333	
slim	COA4	0.8838764429092407		0.050235294117647065	
slim	HBP1	0.836359977722168		0.12519999999999998	
slim	PEX11B	0.2606687545776367	0.3535500168800354	0.08025	0.376
slim	C12orf75	0.9066945314407349	0.8066249489784241	0.3012222222222223	0.323
slim	ARFRP1	0.21609283983707428		0.1389642857142857	
slim	FNIP1	0.9573249220848083		0.07325000000000002	
slim	IPO5	0.4499666392803192		0.20627777777777778	
slim	UBR5	0.5993285775184631		-0.017142857142857144	
slim	PLXNB3	0.9824838042259216	0.9523624777793884	0.266741935483871	0.12125
slim	YME1L1	0.8502939939498901		0.009939393939393944	
slim	CALM2	0.25551390647888184		0.09991666666666665	
slim	AFTPH	0.5130451321601868		0.08751612903225808	
slim	PLIN3	0.6966833472251892		0.16724999999999998	
slim	LMAN2L	0.07953636348247528		0.22772727272727275	
slim	NDUFS7	0.07943437993526459	0.060100000351667404	0.06846875	0.192
slim	FKBP1A	0.5250625014305115	0.5719333291053772	0.26725	0.5563333333333333
slim	SLC12A2	0.9062687158584595		0.314625	
slim	ARAP1	0.4774909019470215		0.2991818181818182	
slim	CD99	0.8962308168411255	0.6908000111579895	0.2348846153846154	0.192
slim	PTPRZ1	0.7454812526702881	0.3608500063419342	-0.1285	0.2005
slim	HNRNPC	0.9423317313194275	0.8447412252426147	0.23395454545454547	-0.01347058823529412
slim	PROM1	0.9706161022186279		0.10209677419354839	
slim	SERBP1	0.8409799933433533		0.13726666666666668	
slim	CSNK1D	0.9954385161399841	0.9994286298751831	0.11853846153846154	0.2255714285714286
slim	ALKBH8	0.8129000067710876		-0.3446666666666666	
slim	ZNF419	0.7289615273475647	0.5971999764442444	0.187	0.318
slim	ENTPD5	0.08522307872772217	0.06642000377178192	0.005115384615384615	-0.2424
slim	ZCRB1	0.2592090964317322		-0.14400000000000002	
slim	RAPGEF2	0.9911081194877625	0.9073333740234375	0.11888000000000001	0.34333333333333327
slim	CDC42	0.34632858633995056	0.4659857451915741	0.0734285714285714	-0.06085714285714287
slim	TMF1	0.37956666946411133		-0.12933333333333333	
slim	OTUB1	0.970937967300415		0.14094594594594595	
slim	NEDD4L	0.7991786003112793	0.5188999772071838	0.16614285714285715	0.318
slim	FMR1	0.644612193107605		0.19784848484848488	
slim	KLHL13	0.385049968957901		0.1269230769230769	
slim	SCAF4	0.03434000164270401		0.055533333333333317	
slim	CASP1	0.13156205415725708		0.08982758620689656	
slim	PPP1R21	0.8438727855682373		0.12009090909090911	
slim	LARP1B	0.9313166737556458		0.18533333333333332	
slim	DNM1	0.06597143411636353	0.09880714118480682	-0.06285714285714288	0.08285714285714285
slim	MAPK10	0.5182921290397644		-0.003342105263157876	
slim	GABRG2	0.7809302806854248	0.908549964427948	-0.026999999999999986	0.24874999999999997
slim	TAF6	0.05243999883532524		0.0618	
slim	PFKP	0.2834526300430298		0.13447368421052633	
slim	PPFIA2	0.7800294160842896	0.7835777997970581	0.15435294117647058	-0.044111111111111115
slim	KLF10	0.609499990940094		-0.0018181818181818047	
slim	PCGF5	0.11246999353170395		0.08245000000000001	
slim	NAA80	0.8922136425971985		0.24386363636363634	
slim	SMARCB1	0.6637444496154785		0.40244444444444444	
slim	STAMBPL1	0.526371419429779	0.08130000531673431	0.1896	0.10300000000000001
slim	ARL13B	0.5105655193328857		0.040344827586206895	
slim	G3BP2	0.9511758089065552		0.21866666666666665	
slim	CDC42	0.26372963190078735	0.0385500006377697	0.21425925925925926	-0.10850000000000001
slim	NAP1L1	0.9591190814971924	0.2831922769546509	0.39309523809523805	-0.20669230769230768
slim	NAP1L4	0.9560084342956543	0.8871999979019165	0.4994166666666666	-0.121
slim	MFN1	0.8773285746574402		0.010357142857142858	
slim	UBE2J2	0.3641820549964905	0.3139500021934509	0.15371794871794872	-0.28600000000000003
slim	DDX19B	0.07158710062503815		0.14048387096774193	
slim	AMZ2P1	0.08053043484687805	0.13545000553131104	0.09421739130434784	-0.1335
slim	RALGDS	0.08909999579191208		0.06358333333333333	
slim	SLC1A2	0.972777783870697		0.11544444444444443	
slim	ABI1	0.5556000471115112		0.004399999999999971	
slim	CSDE1	0.3261387050151825		0.24651612903225809	
slim	SGK3	0.04179374873638153		-0.03850000000000001	
slim	TRIM36	0.3954611122608185	0.7214500308036804	0.08311111111111111	0.3698333333333333
slim	SMARCE1	0.8517914414405823		0.08645714285714286	
slim	DLGAP4	0.9712346792221069	0.965575098991394	0.12252173913043482	0.1192
slim	DPH1	0.29676875472068787		-0.009687499999999988	
slim	SOS2	0.026133334264159203		-0.011575757575757576	
slim	MTCH2	0.4223666787147522		0.3186666666666667	
slim	GPM6A	0.7431363463401794		0.36372727272727273	
slim	CEP162	0.8115789294242859		0.22407894736842107	
slim	UPF3B	0.6475692391395569		0.014461538461538461	
slim	MATK	0.9409646987915039	0.9511375427246094	0.13923529411764707	-0.01918749999999999
slim	TCOF1	0.9046368598937988		0.2688421052631579	
slim	DIMT1	0.6810070872306824		0.2110357142857143	
slim	MIB2	0.9939714074134827	0.10175000131130219	0.2523571428571429	-0.17474999999999996
slim	UBTF	0.12104864418506622		0.18570270270270273	
slim	DNAJB6	0.9611192941665649	0.9401223063468933	0.14	0.41377777777777774
slim	LINGO1	0.986583411693573		0.15116666666666667	
slim	TSEN2	0.5251200199127197	0.09405999630689621	0.14686666666666665	0.1389
slim	IMPACT	0.7081549763679504	0.9360250234603882	0.06880000000000001	0.3115
slim	NPM1	0.9702207446098328		0.3191724137931034	
slim	TMEM268	0.8925166726112366	0.8093999624252319	0.32680000000000003	0.1888888888888889
slim	CLUAP1	0.9728105664253235		0.25178947368421045	
slim	PRELID2	0.15595000982284546	0.06133332848548889	0.19656249999999997	-0.25299999999999995
slim	CHD9	0.7621374726295471		0.224375	
slim	MFSD14CP	0.22609499096870422		-0.0349	
slim	SIN3B	0.09551562368869781		-0.03340625	
slim	ZMYND11	0.20755808055400848		0.15225806451612905	
slim	ST7L	0.47335338592529297	0.039659999310970306	0.15113333333333331	-0.038099999999999995
slim	DDT	0.059335000813007355	0.16617858409881592	-0.20145	0.0195
slim	KIF21B	0.35653916001319885	0.3801666498184204	0.059521739130434785	0.152
slim	NTRK3	0.11162799596786499		0.15411999999999998	
slim	PTPRK	0.6801631450653076	0.958899974822998	0.021947368421052625	-0.51
slim	RNASET2	0.5420894622802734		0.023473684210526306	
slim	ENSG00000291066	0.06566451489925385	0.1613619029521942	-0.17512903225806448	0.13904761904761906
slim	NECAB3	0.8075940608978271		0.35100000000000003	
slim	PHIP	0.07251539081335068		-0.1253846153846154	
slim	LRRC73	0.9589190483093262	0.9782500267028809	0.06028571428571429	0.37375
slim	USP54	0.3794825077056885		0.15850000000000003	
slim	VPS54	0.7106000781059265		0.12066666666666666	
slim	ECHDC2	0.01430967915803194		0.017064516129032255	
slim	ARHGEF10	0.9929959774017334	0.1979999989271164	0.12816	0.318
slim	NCKAP1	0.13144999742507935		0.06383333333333331	
slim	L1CAM	0.8794099688529968	0.7527999877929688	0.18080000000000002	-0.326
slim	FAS	0.15136189758777618		-0.09276190476190475	
slim	CELF1	0.7302035093307495		0.10279310344827586	
slim	ENTPD1	0.5590499639511108	0.5651999711990356	-0.06078571428571427	0.389
slim	CSPP1	0.8108055591583252		0.17752777777777778	
slim	PLRG1	0.6972110867500305		0.4591111111111111	
slim	MRPL39	0.13009566068649292	0.6801499724388123	0.0072608695652174125	0.36812500000000004
slim	ZMIZ2	0.978024959564209		0.21759374999999997	
slim	CDON	0.862873911857605		0.07669565217391304	
slim	FRMD4A	0.8505999445915222	0.9918666481971741	0.017807692307692302	0.3467333333333334
slim	PARP10	0.5842111110687256		0.18488888888888888	
slim	STAT3	0.10650999844074249		-0.1222	
slim	SSBP1	0.23722855746746063	0.3064599931240082	-0.10509523809523809	0.2681
slim	MRPL10	0.9325600862503052	0.9320899844169617	0.1882	0.05019999999999999
slim	ART3	0.8678999543190002		0.1537272727272727	
slim	CDC27	0.9366000294685364		-0.09783333333333333	
slim	ITSN2	0.1672370284795761		-0.07100000000000001	
slim	KCTD17	0.9169249534606934	0.9744714498519897	0.33745833333333336	0.31342857142857145
slim	DHDDS	0.04747941344976425		0.046558823529411764	
slim	CXXC1	0.7137333154678345		0.17944444444444446	
slim	LAMP2	0.4119684100151062	0.41669997572898865	-0.08173684210526315	-0.1188421052631579
slim	ATP1A1	0.9526805877685547		0.2871290322580646	
slim	ABR	0.5401518940925598	0.9102133512496948	0.033074074074074075	0.06426666666666667
slim	TUBA1A	0.07836857438087463		0.06211428571428571	
slim	SGTA	0.5394811034202576		0.20564864864864862	
slim	CTH	0.018196873366832733		-0.04134375	
slim	TP53BP1	0.9777799844741821		0.362	
slim	PIGP	0.3116269111633301		0.050961538461538475	
slim	HIKESHI	0.12168332934379578	0.04013333097100258	0.03791666666666667	-0.047333333333333345
slim	IRF7	0.876031219959259	0.5692332983016968	0.399875	-0.06866666666666667
slim	TKT	0.010625000111758709		0.06025	
slim	RFFL	0.8927749991416931		0.24855555555555556	
slim	PCYT2	0.2126888781785965		0.31299999999999994	
slim	CMPK2	0.23520998656749725		0.164875	
slim	GJB1	0.945366621017456	0.9095332622528076	0.12641666666666665	0.18233333333333335
slim	TAF15	0.9619666934013367		0.275	
slim	STAT1	0.4385097026824951	0.6474000215530396	0.1742258064516129	-0.056999999999999995
slim	MBNL2	0.9242417216300964		0.05858333333333334	
slim	LSS	0.02617272548377514		0.061727272727272735	
slim	HLA-F	0.8978300094604492	0.6364499926567078	0.08680000000000002	0.376
slim	TM2D1	0.21105313301086426	0.13840000331401825	0.02646875	-0.697
slim	SDCBP	0.13214285671710968	0.05130000039935112	-0.022714285714285725	0.318
slim	SIRT2	0.9240783452987671		0.3030540540540541	
slim	ZDHHC3	0.10405588150024414		0.12150000000000001	
slim	COPB2	0.9860208630561829	1.0	0.042124999999999996	0.2476875
slim	KIAA1586	0.8143258690834045		0.17218518518518522	
slim	TERF1	0.9444299936294556		0.19715	
slim	PCDH7	0.9888030290603638	0.9809499382972717	0.28209090909090906	0.13116666666666665
slim	PSME1	0.26174548268318176	0.18484999239444733	0.11118181818181817	0.11083333333333334
slim	CPT2	0.31556662917137146		0.21916666666666676	
slim	UBP1	0.8855388760566711		0.221	
slim	ABCB8	0.04190799593925476		-0.007120000000000002	
slim	SPTAN1	0.7880916595458984		0.09758333333333334	
slim	RRN3	0.042110003530979156		-0.10640000000000002	
slim	IL17RC	0.20575383305549622		0.011230769230769221	
slim	ECD	0.09580302983522415		0.07712121212121213	
slim	MXRA7	0.5041332840919495	0.7377499938011169	-0.052444444444444446	0.39749999999999996
slim	ARHGEF2	0.366953581571579		0.20053571428571426	
slim	PALS1	0.9855471253395081		0.263735294117647	
slim	DSN1	0.933468759059906		0.17325000000000002	
slim	TNFSF13B	0.25001049041748047		0.13157894736842105	
slim	HSF2	0.8712666630744934		0.023666666666666673	
slim	SLC24A4	0.95565265417099		0.09247368421052633	
slim	COMMD5	0.5271199941635132		0.16528571428571423	
slim	STAG1	0.047335293143987656		0.02811764705882353	
slim	RPAP3	0.5331941246986389		0.18705882352941178	
slim	GOLGA2	0.13458888232707977		0.03596296296296297	
slim	MBD4	0.9708999991416931		0.10383333333333333	
slim	PIK3C2B	0.04266071319580078		0.04550000000000002	
slim	PEPD	0.5661267042160034	0.5339000225067139	0.2537333333333333	0.059
slim	ZNF211	0.8763384819030762	0.8059499859809875	0.16435897435897437	0.303
slim	GRAMD2B	0.8625580668449402	0.29980000853538513	0.2311935483870968	-0.07733333333333337
slim	MAPK9	0.01924615353345871	0.0244461577385664	0.046384615384615385	0.02723076923076922
slim	A1BG-AS1	0.1457766890525818		0.06566666666666666	
slim	TUBA1A	0.07836857438087463		0.06211428571428571	
slim	SMC1A	0.13752256333827972	0.4522111117839813	0.06841935483870967	0.37233333333333335
slim	C6orf89	0.44017142057418823		-0.1122857142857143	
slim	SCHIP1	0.8736045360565186	0.8800666928291321	0.09263636363636363	0.03366666666666666
slim	CPEB3	0.7234000563621521	0.9541199803352356	0.108	0.1398
slim	GOSR2	0.28762221336364746		0.15400000000000003	
slim	CAPZB	0.17281784117221832		0.18817857142857136	
slim	AXL	0.5551444888114929		0.2247777777777778	
slim	HSPA9	0.8430999517440796	0.10215555131435394	0.3923913043478261	-0.22788888888888895
slim	TCF4	0.7141100168228149	0.9642999768257141	-0.14189999999999997	0.06
slim	DDX5	0.9740900993347168	0.9658199548721313	0.15889999999999999	0.19260000000000002
slim	HSPA1A	0.0861000046133995		0.18366666666666667	
slim	STAT2	0.0675249993801117		0.23725000000000002	
slim	ACTR2	0.12257999181747437		0.1578	
slim	EXOSC8	0.15196175873279572	0.2304999977350235	0.18688235294117647	0.22000000000000003
slim	SCN8A	0.790107786655426	0.014049999415874481	0.09092307692307691	0.035500000000000004
slim	SETD4	0.9106917381286621		0.21108333333333332	
slim	KCNK10	0.9060084223747253	0.9688666462898254	0.1940833333333333	0.15516666666666665
slim	INTS4	0.03660000115633011		0.007350000000000012	
slim	ATF7IP	0.7964249849319458		0.04962500000000001	
slim	ZNF211	0.9303739070892334	0.5923954844474792	0.3075652173913043	0.21518181818181817
slim	CRLF1	0.7949125170707703	0.8881917595863342	0.25225	0.25400000000000006
slim	SIVA1	0.11766250431537628	0.16911427676677704	0.0730625	-0.03485714285714287
slim	HNRNPK	0.26192501187324524	0.19166667759418488	0.21675	0.0766666666666667
slim	CEP43	0.9551750421524048		0.28195000000000003	
slim	TPT1	0.12175833433866501		-0.06225000000000001	
slim	RAB8B	0.8355875015258789	0.2624908983707428	0.24154166666666668	0.1398181818181818
slim	ZSWIM8	0.9701999425888062	0.6134399771690369	0.0575	0.229
slim	PACRGL	0.13457778096199036		0.19592592592592595	
slim	NRXN2	0.07269000262022018		-0.010100000000000007	
slim	ADGRL1	0.07868333905935287	0.09529999643564224	0.33066666666666666	-0.486
slim	C19orf47	0.7469269633293152		0.10083783783783785	
slim	RNF150	0.947636067867279	1.0	0.17538888888888893	-0.12466666666666665
slim	STAT1	0.7749131917953491		0.1313421052631579	
slim	ABLIM1	0.911549985408783	0.8915666937828064	0.44675	0.19366666666666665
slim	CAMK2D	0.7079259157180786	0.012839999981224537	0.11759259259259262	-0.0914
slim	NCL	0.9704124927520752		0.252625	
slim	HEY1	0.1454250067472458		0.134	
slim	DCLK2	0.9962587952613831		0.19858823529411768	
slim	TCF4	0.9315000176429749		0.2605	
slim	TMEM143	0.03336856886744499		0.0644	
slim	SRSF1	0.9080286026000977	0.9516000151634216	0.20357142857142854	0.1195
slim	ATXN7L3	0.8781999945640564		-0.20542857142857138	
slim	TENT2	0.056699998676776886		-0.26399999999999996	
slim	EXOSC10	0.5827479362487793		0.16508000000000003	
slim	HSPA12A	0.9512221813201904	1.0	0.09444444444444443	0.2927142857142857
slim	NUP98	0.984005868434906		0.06038235294117647	
slim	PNKD	0.19482499361038208	0.1378999948501587	-0.011999999999999983	0.02
slim	OPRM1	0.4008428454399109	0.9855285882949829	-0.13452380952380952	0.2394285714285714
slim	LYRM9	0.2070615589618683	0.38684290647506714	0.08038461538461537	0.233
slim	GABPB2	0.9611185193061829		0.12957894736842104	
slim	CTSF	0.07280000299215317		0.18133333333333335	
slim	USP43	0.06871999800205231		0.0368	
slim	SSBP2	0.8382466435432434		0.23996666666666666	
slim	TGOLN2	0.703712522983551		0.03381250000000001	
slim	CDC42	0.26372963190078735	0.0385500006377697	0.21425925925925926	-0.10850000000000001
slim	MIEF2	0.905299961566925		0.10918181818181819	
slim	ANXA2R-AS1	0.8563071489334106		0.326	
slim	NLGN3	0.4908750057220459		0.265	
slim	CELF4	0.8215500116348267	0.7947999835014343	0.41575	0.1815
slim	ZDHHC6	0.09995000064373016		0.22725	
slim	MED12L	0.9566000699996948		0.08265714285714285	
slim	LRPPRC	0.05548666790127754		0.1016666666666667	
slim	PDE2A	0.8415176868438721	0.7763076424598694	0.2432058823529412	0.20169230769230767
slim	C1orf159	0.9114031195640564		0.22859374999999998	
slim	PRKAR2A	0.09605000168085098		0.06836363636363635	
slim	SCN1A	0.9825090765953064		0.10745454545454543	
slim	SRRM1	0.9804499745368958		0.1487857142857143	
slim	GRIPAP1	0.49699997901916504		0.0685	
slim	CNOT1	0.7536832690238953	0.7005000114440918	0.4073333333333334	0.059
slim	TLCD5	0.21109090745449066		-0.15495454545454543	
slim	UPF3A	0.21766667068004608		0.19296969696969699	
slim	PDHA1	0.6789214015007019		0.18985714285714286	
slim	HMGCR	0.7460900545120239		0.11575000000000002	
slim	BTD	0.9324899911880493		0.03075	
slim	PHACTR4	0.9506187438964844		0.36606249999999996	
slim	ELMOD1	0.07989999651908875		0.18962500000000002	
slim	ATP5PF	0.65767502784729		0.038125000000000006	
slim	PLD2	0.06896363198757172		-0.050090909090909075	
slim	C11orf54	0.14245788753032684		0.09794736842105263	
slim	EIF4B	0.9711999893188477	0.9649999737739563	0.3283333333333333	0.007
slim	ST7	0.03295000270009041	0.03689999878406525	0.025999999999999992	0.341
slim	KDM4B	0.8631382584571838		0.31502941176470584	
slim	NOTCH2NLA	0.4206922948360443		0.16784615384615384	
slim	ZFAND1	0.23500001430511475		-0.057142857142857155	
slim	BAIAP2	0.9730476140975952	0.9570714235305786	0.15885714285714286	0.03271428571428571
slim	TRIM2	0.21899999678134918		0.12852777777777782	
slim	CUL2	0.23433846235275269		0.08846153846153847	
slim	KCNAB1	0.043531034141778946	0.05324999988079071	0.11337931034482757	0.0595
slim	CAPRIN1	0.954357922077179	0.9993000030517578	0.2683157894736842	-0.645
slim	PHIP	0.17579498887062073		0.13135000000000002	
slim	ST18	0.7909943461418152		0.15559999999999996	
slim	PAX6	0.051257140934467316		0.10957142857142854	
slim	UQCRB	0.106904998421669	0.16509999334812164	0.257	0.10957142857142857
slim	GDF11	0.8683677911758423		0.07778571428571428	
slim	ATP5MF	0.8391222357749939	0.6335800290107727	0.02688888888888892	0.558
slim	SLC35C2	0.8052482008934021		0.27382758620689657	
slim	SUV39H1	0.6616733074188232	0.5423499941825867	0.09159999999999999	0.34725
slim	FAHD1	0.4117499887943268	0.21101251244544983	0.15130000000000002	-0.00037500000000000033
slim	DDHD1	0.32429999113082886	0.24422858655452728	0.0195	0.0035714285714285826
slim	ASAH1	0.006716000381857157		-0.03412	
slim	BTRC	0.9888999462127686		0.31023076923076925	
slim	MED24	0.02610769122838974		0.008307692307692311	
slim	IMMT	0.9605364203453064		0.15536363636363634	
slim	NDRG4	0.26263463497161865	0.36890000104904175	0.07403846153846155	-0.397
slim	CRYL1	0.24256819486618042		-0.012227272727272715	
slim	OSBPL9	0.09037391096353531	0.5840461254119873	-0.005739130434782604	0.15984615384615386
slim	PHRF1	0.9484999775886536		0.09925	
slim	FAM153CP	0.8060724139213562		0.1072413793103448	
slim	ZNF549	0.8950692415237427		0.22523076923076923	
slim	CD37	0.14451304078102112	0.45790836215019226	-0.12408695652173911	0.2934166666666667
slim	ZNF534	0.5212615132331848		0.21830769230769234	
slim	AK2	0.04141249880194664	0.06310000270605087	-0.15362499999999998	0.341
slim	PPP1R12B	0.3620867133140564	0.2401857227087021	0.1633	0.16378571428571426
slim	CCDC144BP	0.9642899632453918		0.18313333333333343	
slim	ERCC6L2-AS1	0.8801923394203186		0.09246153846153846	
slim	CIAPIN1	0.06523571163415909	0.04309999942779541	0.10085714285714287	0.02
slim	NDUFB8	0.48827239871025085	0.2508571445941925	0.19596551724137928	0.029
slim	KIF1B	0.40663912892341614	0.2612062692642212	0.12891304347826085	0.1208125
slim	GPBP1	0.8245428204536438		0.07914285714285711	
slim	USP19	0.8230533599853516		0.27706666666666663	
slim	GRIK1	0.26581335067749023		0.1365333333333333	
slim	PRDM16-DT	0.8538383841514587		0.044461538461538455	
slim	SGCE	0.783807635307312	1.0	0.219	0.378
slim	TTC1	0.7053594589233398	0.18850000202655792	0.09832432432432435	0.06
domain	KIF9	0.16851165890693665		0.10427444794952681	
domain	ARMCX4	0.8222842216491699	0.24256666004657745	0.14553166421207658	-0.22206666666666663
domain	ABCC8	0.17476610839366913		0.05695934172313649	
domain	PARD3B	0.7003446221351624	0.33333998918533325	0.19743228699551568	-0.1426
domain	TBC1D14	0.5894209146499634	0.36989009380340576	0.0999317697228145	0.14082098765432097
domain	NRBP2	0.24488061666488647	0.6743961572647095	0.10496124031007752	0.26676923076923076
domain	CHERP	0.771735429763794		0.23747302904564313	
domain	MARK1	0.522711455821991		0.13865166908563137	
domain	CDK20	0.03842797875404358		0.045243523316062184	
domain	SCML4	0.4832812249660492		0.14580891719745226	
domain	RYR3	0.21022477746009827	0.23100000619888306	0.07885666293393058	-0.08399999999999999
domain	NCAM1	0.13403332233428955	0.9388805031776428	0.10811958146487295	0.27014705882352935
domain	KIAA2026	0.7300513386726379	0.11208771914243698	0.1633688155922039	0.04616427432216906
domain	ACTN1	0.10369034111499786	0.08073689043521881	0.09381935483870968	0.0590970873786408
domain	LTBP4	0.4352650046348572	0.2259909063577652	0.19767619783616694	0.004545454545454539
domain	DMD	0.27432623505592346	0.7773370146751404	0.12293314037626629	0.06307407407407407
domain	SVEP1	0.24703799188137054		0.12184434589800444	
domain	KALRN	0.3032471239566803		0.11556480836236933	
domain	AGAP3	0.43766915798187256	0.887274980545044	0.15331417624521074	0.12449999999999999
domain	AP3D1	0.40601611137390137	0.47874879837036133	0.16812540192926043	0.09711627906976744
domain	AP3B2	0.27723437547683716	0.9006400108337402	0.11260416666666667	0.124
domain	SMARCAL1	0.37216636538505554		0.09494554455445543	
domain	MAP3K10	0.7521839141845703	0.13287778198719025	0.216224376731302	0.009777777777777786
domain	FASTK	0.3245569169521332	0.7136714458465576	0.12198776758409786	0.1354761904761905
domain	ABCC5	0.16429488360881805	0.739300012588501	0.046269918699186986	0.007
domain	KIF1A	0.3721216917037964		0.13601920236336779	
domain	UBXN1	0.38351258635520935		0.19651655629139075	
domain	KLHL8	0.042154647409915924		0.04756830601092895	
domain	ZBTB11	0.3632362484931946		0.1315211267605634	
domain	C5	0.14556652307510376		0.060061111111111114	
domain	LSM8	0.47762954235076904	0.12838181853294373	0.15474647887323942	0.02825757575757576
domain	TAPBP	0.3289993107318878	0.19709999859333038	0.16436184210526314	0.22999999999999998
domain	C2	0.17376375198364258	0.9610836505889893	0.08863740458015268	0.10216326530612245
domain	KDM4C	0.0760466456413269		0.06414696485623003	
domain	NRXN1	0.23833207786083221	0.8889000415802002	0.07715298507462685	0.2754444444444444
domain	FADS3	0.21859389543533325	0.355226069688797	0.10321739130434783	0.12339130434782605
domain	DNAJB12	0.46551063656806946	0.1874285787343979	0.1756844262295082	-0.08428571428571428
domain	RIMS2	0.7571843862533569	0.9065550565719604	0.1931192250372578	0.07189999999999999
domain	ANK3	0.7680046558380127	0.9599397778511047	0.1854892210405289	0.21159223300970878
domain	AHI1	0.6398605108261108	0.9980199933052063	0.1737956204379562	0.254
domain	STAT2	0.13766230642795563	0.8513555526733398	0.08632341269841269	0.2603333333333333
domain	PEAK1	0.7104177474975586	0.7982499599456787	0.16421376811594204	0.02
domain	ASPH	0.4393709897994995	0.3971775770187378	0.1818384991843393	0.11867241379310346
domain	CLASP2	0.4296325743198395	0.23458421230316162	0.11460317460317461	-0.09063157894736841
domain	DDX21	0.3510456383228302		0.1793385579937304	
domain	APBA1	0.4592822194099426	0.8997374773025513	0.14907788161993768	0.1745625
domain	DDX18	0.4739725589752197	0.14268077909946442	0.14297234042553192	0.03030769230769233
domain	RAPGEF2	0.5514029264450073		0.1365020352781547	
domain	WDR91	0.21377195417881012	0.9547333121299744	0.09727532467532468	-0.6296666666666666
domain	PRDM11	0.5626777410507202	0.4541335999965668	0.1941335616438356	0.1572134387351779
domain	TRIM2	0.1411479413509369	0.9834499359130859	0.12359589041095892	0.110625
