"gene_id","lr","df","pvalue","adj_pvalue","cell_type"
"TUBB4B",0.401211916800321,1,0.526464035436138,0.959263942459329,"OPC"
"TUT4",0.0322390332685245,1,0.8575040444716,0.973402523375719,"OPC"
"TYRO3",0.122684188630956,1,0.726141309464658,0.966754740851289,"OPC"
"U2SURP",1.65786589464608,2,0.436514822211279,0.953795816594935,"OPC"
"UBA6",1.00423467730252,1,0.316288004914545,0.951266315458975,"OPC"
"UBC",1.5555338426384,1,0.212320351610954,0.884579848846889,"OPC"
"UBE2G2",0.683511015851082,1,0.408380333977635,0.953795816594935,"OPC"
"UBE4A",0.181702925177206,1,0.669913839724056,0.963280577664886,"OPC"
"UBR4",1.43205956047632,1,0.231428611038918,0.909289816328601,"OPC"
"UFL1",1.06027724470709,1,0.303151960391632,0.937290620055076,"OPC"
"ULK3",0.614392279257345,1,0.433138816105027,0.953795816594935,"OPC"
"UNC80",2.84580267249044,3,0.416015377753408,0.953795816594935,"OPC"
"USP47",0.61096876008321,1,0.434423287863098,0.953795816594935,"OPC"
"VAPA",0.0386565623891784,1,0.844130614347842,0.973402523375719,"OPC"
"VCAN",3.14031616114153,4,0.534624486134459,0.959263942459329,"OPC"
"VPS13C",2.18521089695901,2,0.335341639143569,0.953795816594935,"OPC"
"WAPL",1.45163164982455,1,0.228266320861669,0.909289816328601,"OPC"
"WDR11",1.26979081433024,3,0.736318736558703,0.966754740851289,"OPC"
"WDR33",0.824443426601192,1,0.363884207219553,0.953795816594935,"OPC"
"WDR91",1.42155366400507,2,0.49126242082187,0.958695450777679,"OPC"
"WSB1",0.109811030306446,1,0.740359377718602,0.966754740851289,"OPC"
"WWP2",0.169870525589317,1,0.680226901310006,0.963280577664886,"OPC"
"YTHDC2",4.83479619166346,1,0.027890937337319,0.876895875969668,"OPC"
"YTHDF2",1.35455992953689,1,0.244482522961281,0.909289816328601,"OPC"
