"gene_id","lr","df","pvalue","adj_pvalue","cell_type"
"ARHGEF3",1.95490070064898,1,0.162059730913483,0.998096306930967,"Excitatory_neuron"
"ARHGEF4",0.0102365754701168,1,0.919410777609891,0.998096306930967,"Excitatory_neuron"
"ARHGEF9",0.0489160273229743,1,0.824960316581713,0.998096306930967,"Excitatory_neuron"
"ARID1B",0.456699701493335,3,0.928295947181853,0.998096306930967,"Excitatory_neuron"
"ARID4A",0.235794792893103,2,0.88878724066558,0.998096306930967,"Excitatory_neuron"
"ARID4B",4.67052863341087,3,0.197574619499751,0.998096306930967,"Excitatory_neuron"
"ARID5A",0.352505993933391,1,0.552697964272065,0.998096306930967,"Excitatory_neuron"
"ARID5B",0.520789313662362,2,0.770747345067327,0.998096306930967,"Excitatory_neuron"
"ARIH2",0.517892522791158,2,0.771864500850292,0.998096306930967,"Excitatory_neuron"
"ARL3",0.591395695184474,1,0.441879918997342,0.998096306930967,"Excitatory_neuron"
"ARMC6",3.93831267081009,2,0.139574560671723,0.998096306930967,"Excitatory_neuron"
"ARMC8",5.37252646897525,2,0.0681350690407349,0.948006859166649,"Excitatory_neuron"
"ARMC9",0.0667210515460965,1,0.796172157335413,0.998096306930967,"Excitatory_neuron"
"ARMCX3",0.0488487556494874,1,0.825078771043848,0.998096306930967,"Excitatory_neuron"
"ARMCX4",5.91459707598642,3,0.11584000271889,0.998096306930967,"Excitatory_neuron"
"ARMCX5",0.820755849953457,1,0.364959265742906,0.998096306930967,"Excitatory_neuron"
"ARNT2",0.479740400108597,1,0.48853992823319,0.998096306930967,"Excitatory_neuron"
"ARPC5L",4.21205215723683,1,0.0401377507562952,0.874938228179565,"Excitatory_neuron"
"ARPP19",0.54168998778232,2,0.762734715782837,0.998096306930967,"Excitatory_neuron"
"ARPP21",4.31485238795267,4,0.365068966535369,0.998096306930967,"Excitatory_neuron"
"ASAH1",1.02995904971749,4,0.905219701249058,0.998096306930967,"Excitatory_neuron"
"ASB3",0.283436388835071,1,0.594457680740878,0.998096306930967,"Excitatory_neuron"
"ASB8",7.51519695865318,1,0.00611805952122733,0.54372898785046,"Excitatory_neuron"
"ASCC3",6.80064142427557,2,0.0333625684637139,0.850439496272812,"Excitatory_neuron"
"ASH1L",5.68772806892775,3,0.127831735290471,0.998096306930967,"Excitatory_neuron"
"ASH2L",0.530538609088126,1,0.466380505051415,0.998096306930967,"Excitatory_neuron"
"ASPH",1.66192134990001,2,0.435630585844929,0.998096306930967,"Excitatory_neuron"
"ASPSCR1",0.199872719269706,1,0.654823602970084,0.998096306930967,"Excitatory_neuron"
"ASTN1",10.7459173407801,2,0.0046403816202146,0.54372898785046,"Excitatory_neuron"
"ATAD1",0.44072836358373,2,0.802226588440554,0.998096306930967,"Excitatory_neuron"
"ATE1",0.61233930795197,1,0.433908376506147,0.998096306930967,"Excitatory_neuron"
"ATF4",0.582562597925289,1,0.445309613749286,0.998096306930967,"Excitatory_neuron"
"ATF6",1.36212114840578,2,0.506079972277905,0.998096306930967,"Excitatory_neuron"
"ATF6B",0.0230131572586743,1,0.87942286237577,0.998096306930967,"Excitatory_neuron"
"ATF7IP",0.343744220292521,1,0.557675919146896,0.998096306930967,"Excitatory_neuron"
"ATG16L1",1.28111248625913,2,0.52699920281361,0.998096306930967,"Excitatory_neuron"
"ATG4B",3.77488226257401,1,0.0520275623359884,0.948006859166649,"Excitatory_neuron"
